[2024-03-26 22:35:48.166] [INFO]: cpu memory available: 1870.58 GB, disk space available: 22192.04 GB, keep dataset in memory: True.
[2024-03-26 22:40:30.980] [INFO]: cpu memory available: 1890.55 GB, disk space available: 22184.81 GB, keep dataset in memory: True.
[2024-03-26 22:52:11.816] [INFO]: cpu memory available: 1890.39 GB, disk space available: 22153.79 GB, keep dataset in memory: True.
[2024-03-26 22:57:14.538] [INFO]: cpu memory available: 1888.83 GB, disk space available: 22136.07 GB, keep dataset in memory: True.
[2024-03-26 22:57:27.581] [INFO]: using device: cuda 
[2024-03-26 22:57:29.865] [INFO]: train dataset size: 6820976, steps per epoch:426311; validation dataset size: 18487, steps per validation: 1155; datalodater num_workers: 0.
[2024-03-27 15:37:38.555] [INFO]: training loss: epoch:0, step:310150, loss:3.2332940101623535, device:cuda
[2024-03-27 15:37:48.150] [INFO]: training loss: epoch:0, step:310200, loss:2.935671329498291, device:cuda
[2024-03-27 15:37:57.681] [INFO]: training loss: epoch:0, step:310250, loss:2.7719335556030273, device:cuda
[2024-03-27 15:38:07.351] [INFO]: training loss: epoch:0, step:310300, loss:2.349898099899292, device:cuda
[2024-03-27 15:38:16.681] [INFO]: training loss: epoch:0, step:310350, loss:3.034435749053955, device:cuda
[2024-03-27 15:38:26.490] [INFO]: training loss: epoch:0, step:310400, loss:2.913722276687622, device:cuda
[2024-03-27 15:38:36.188] [INFO]: training loss: epoch:0, step:310450, loss:2.6373395919799805, device:cuda
[2024-03-27 15:38:45.574] [INFO]: training loss: epoch:0, step:310500, loss:2.5720317363739014, device:cuda
[2024-03-27 15:38:54.932] [INFO]: training loss: epoch:0, step:310550, loss:2.5217556953430176, device:cuda
[2024-03-27 15:39:04.611] [INFO]: training loss: epoch:0, step:310600, loss:3.060415506362915, device:cuda
[2024-03-27 15:39:13.862] [INFO]: training loss: epoch:0, step:310650, loss:3.1921792030334473, device:cuda
[2024-03-27 15:39:23.545] [INFO]: training loss: epoch:0, step:310700, loss:2.9770638942718506, device:cuda
[2024-03-27 15:39:33.205] [INFO]: training loss: epoch:0, step:310750, loss:2.949812173843384, device:cuda
[2024-03-27 15:39:42.414] [INFO]: training loss: epoch:0, step:310800, loss:2.6791999340057373, device:cuda
[2024-03-27 15:39:51.737] [INFO]: training loss: epoch:0, step:310850, loss:3.1417410373687744, device:cuda
[2024-03-27 15:40:01.771] [INFO]: training loss: epoch:0, step:310900, loss:3.1120684146881104, device:cuda
[2024-03-27 15:40:11.449] [INFO]: training loss: epoch:0, step:310950, loss:2.6659317016601562, device:cuda
[2024-03-27 15:40:21.741] [INFO]: training loss: epoch:0, step:311000, loss:2.7295100688934326, device:cuda
[2024-03-27 15:40:31.332] [INFO]: training loss: epoch:0, step:311050, loss:2.725283145904541, device:cuda
[2024-03-27 15:40:41.420] [INFO]: training loss: epoch:0, step:311100, loss:2.6689977645874023, device:cuda
[2024-03-27 15:40:51.556] [INFO]: training loss: epoch:0, step:311150, loss:2.950775623321533, device:cuda
[2024-03-27 15:41:01.585] [INFO]: training loss: epoch:0, step:311200, loss:3.150372266769409, device:cuda
[2024-03-27 15:41:12.006] [INFO]: training loss: epoch:0, step:311250, loss:2.499396800994873, device:cuda
[2024-03-27 15:41:21.910] [INFO]: training loss: epoch:0, step:311300, loss:2.843147039413452, device:cuda
[2024-03-27 15:41:32.174] [INFO]: training loss: epoch:0, step:311350, loss:2.5751149654388428, device:cuda
[2024-03-27 15:41:42.111] [INFO]: training loss: epoch:0, step:311400, loss:2.937321186065674, device:cuda
[2024-03-27 15:41:52.004] [INFO]: training loss: epoch:0, step:311450, loss:3.0323996543884277, device:cuda
[2024-03-27 15:42:01.957] [INFO]: training loss: epoch:0, step:311500, loss:2.746619462966919, device:cuda
[2024-03-27 15:42:11.525] [INFO]: training loss: epoch:0, step:311550, loss:2.600022792816162, device:cuda
[2024-03-27 15:42:21.398] [INFO]: training loss: epoch:0, step:311600, loss:2.705580949783325, device:cuda
[2024-03-27 15:42:31.122] [INFO]: training loss: epoch:0, step:311650, loss:3.0812535285949707, device:cuda
[2024-03-27 15:42:40.674] [INFO]: training loss: epoch:0, step:311700, loss:2.886850118637085, device:cuda
[2024-03-27 15:42:50.579] [INFO]: training loss: epoch:0, step:311750, loss:2.6236836910247803, device:cuda
[2024-03-27 15:43:01.222] [INFO]: training loss: epoch:0, step:311800, loss:2.969377279281616, device:cuda
[2024-03-27 15:43:11.288] [INFO]: training loss: epoch:0, step:311850, loss:3.050935983657837, device:cuda
[2024-03-27 15:43:21.275] [INFO]: training loss: epoch:0, step:311900, loss:3.1824119091033936, device:cuda
[2024-03-27 15:43:32.030] [INFO]: training loss: epoch:0, step:311950, loss:2.419722318649292, device:cuda
[2024-03-27 15:43:42.154] [INFO]: training loss: epoch:0, step:312000, loss:2.776874542236328, device:cuda
[2024-03-27 15:43:51.898] [INFO]: training loss: epoch:0, step:312050, loss:2.7563536167144775, device:cuda
[2024-03-27 15:44:01.686] [INFO]: training loss: epoch:0, step:312100, loss:2.5656189918518066, device:cuda
[2024-03-27 15:44:10.989] [INFO]: training loss: epoch:0, step:312150, loss:3.1377134323120117, device:cuda
[2024-03-27 15:44:21.196] [INFO]: training loss: epoch:0, step:312200, loss:2.7404937744140625, device:cuda
[2024-03-27 15:44:31.247] [INFO]: training loss: epoch:0, step:312250, loss:3.031503677368164, device:cuda
[2024-03-27 15:44:40.823] [INFO]: training loss: epoch:0, step:312300, loss:2.9177467823028564, device:cuda
[2024-03-27 15:44:50.934] [INFO]: training loss: epoch:0, step:312350, loss:3.099452018737793, device:cuda
[2024-03-27 15:45:00.709] [INFO]: training loss: epoch:0, step:312400, loss:2.475783109664917, device:cuda
[2024-03-27 15:45:10.541] [INFO]: training loss: epoch:0, step:312450, loss:2.422703742980957, device:cuda
[2024-03-27 15:45:20.306] [INFO]: training loss: epoch:0, step:312500, loss:3.2863941192626953, device:cuda
[2024-03-27 15:45:30.419] [INFO]: training loss: epoch:0, step:312550, loss:2.663828134536743, device:cuda
[2024-03-27 15:45:40.316] [INFO]: training loss: epoch:0, step:312600, loss:2.717519521713257, device:cuda
[2024-03-27 15:45:50.491] [INFO]: training loss: epoch:0, step:312650, loss:2.8284597396850586, device:cuda
[2024-03-27 15:46:00.218] [INFO]: training loss: epoch:0, step:312700, loss:2.925414800643921, device:cuda
[2024-03-27 15:46:10.140] [INFO]: training loss: epoch:0, step:312750, loss:2.9799187183380127, device:cuda
[2024-03-27 15:46:20.206] [INFO]: training loss: epoch:0, step:312800, loss:2.4701004028320312, device:cuda
[2024-03-27 15:46:30.079] [INFO]: training loss: epoch:0, step:312850, loss:3.4689276218414307, device:cuda
[2024-03-27 15:46:40.251] [INFO]: training loss: epoch:0, step:312900, loss:2.4083800315856934, device:cuda
[2024-03-27 15:46:50.309] [INFO]: training loss: epoch:0, step:312950, loss:2.7964835166931152, device:cuda
[2024-03-27 15:47:00.425] [INFO]: training loss: epoch:0, step:313000, loss:2.753230333328247, device:cuda
[2024-03-27 15:47:10.248] [INFO]: training loss: epoch:0, step:313050, loss:2.943648338317871, device:cuda
[2024-03-27 15:47:19.672] [INFO]: training loss: epoch:0, step:313100, loss:2.8704371452331543, device:cuda
[2024-03-27 15:47:29.619] [INFO]: training loss: epoch:0, step:313150, loss:2.8451054096221924, device:cuda
[2024-03-27 15:47:39.180] [INFO]: training loss: epoch:0, step:313200, loss:2.613112211227417, device:cuda
[2024-03-27 15:47:48.983] [INFO]: training loss: epoch:0, step:313250, loss:2.661526918411255, device:cuda
[2024-03-27 15:47:58.730] [INFO]: training loss: epoch:0, step:313300, loss:3.210468053817749, device:cuda
[2024-03-27 15:48:08.701] [INFO]: training loss: epoch:0, step:313350, loss:2.9102022647857666, device:cuda
[2024-03-27 15:48:18.574] [INFO]: training loss: epoch:0, step:313400, loss:3.141547918319702, device:cuda
[2024-03-27 15:48:28.828] [INFO]: training loss: epoch:0, step:313450, loss:2.9834048748016357, device:cuda
[2024-03-27 15:48:38.783] [INFO]: training loss: epoch:0, step:313500, loss:2.939152717590332, device:cuda
[2024-03-27 15:48:48.302] [INFO]: training loss: epoch:0, step:313550, loss:3.49594783782959, device:cuda
[2024-03-27 15:48:57.941] [INFO]: training loss: epoch:0, step:313600, loss:2.9677209854125977, device:cuda
[2024-03-27 15:49:07.862] [INFO]: training loss: epoch:0, step:313650, loss:2.726346015930176, device:cuda
[2024-03-27 15:49:17.105] [INFO]: training loss: epoch:0, step:313700, loss:3.0520737171173096, device:cuda
[2024-03-27 15:49:26.131] [INFO]: training loss: epoch:0, step:313750, loss:2.9785661697387695, device:cuda
[2024-03-27 15:49:35.920] [INFO]: training loss: epoch:0, step:313800, loss:3.172609329223633, device:cuda
[2024-03-27 15:49:45.620] [INFO]: training loss: epoch:0, step:313850, loss:2.27653431892395, device:cuda
[2024-03-27 15:49:54.995] [INFO]: training loss: epoch:0, step:313900, loss:2.9940690994262695, device:cuda
[2024-03-27 15:50:04.743] [INFO]: training loss: epoch:0, step:313950, loss:2.9116313457489014, device:cuda
[2024-03-27 15:50:13.794] [INFO]: training loss: epoch:0, step:314000, loss:3.336028814315796, device:cuda
[2024-03-27 15:50:23.809] [INFO]: training loss: epoch:0, step:314050, loss:2.697855234146118, device:cuda
[2024-03-27 15:50:33.124] [INFO]: training loss: epoch:0, step:314100, loss:2.7981557846069336, device:cuda
[2024-03-27 15:50:42.566] [INFO]: training loss: epoch:0, step:314150, loss:2.8537886142730713, device:cuda
[2024-03-27 15:50:52.253] [INFO]: training loss: epoch:0, step:314200, loss:2.8406968116760254, device:cuda
[2024-03-27 15:51:01.724] [INFO]: training loss: epoch:0, step:314250, loss:2.5147016048431396, device:cuda
[2024-03-27 15:51:11.708] [INFO]: training loss: epoch:0, step:314300, loss:3.0457401275634766, device:cuda
[2024-03-27 15:51:21.476] [INFO]: training loss: epoch:0, step:314350, loss:2.9015631675720215, device:cuda
[2024-03-27 15:51:31.256] [INFO]: training loss: epoch:0, step:314400, loss:2.7257978916168213, device:cuda
[2024-03-27 15:51:41.090] [INFO]: training loss: epoch:0, step:314450, loss:2.8665876388549805, device:cuda
[2024-03-27 15:51:50.611] [INFO]: training loss: epoch:0, step:314500, loss:2.8470757007598877, device:cuda
[2024-03-27 15:52:00.292] [INFO]: training loss: epoch:0, step:314550, loss:2.9106814861297607, device:cuda
[2024-03-27 15:52:09.888] [INFO]: training loss: epoch:0, step:314600, loss:2.4036214351654053, device:cuda
[2024-03-27 15:52:20.089] [INFO]: training loss: epoch:0, step:314650, loss:2.9033424854278564, device:cuda
[2024-03-27 15:52:29.556] [INFO]: training loss: epoch:0, step:314700, loss:3.0578207969665527, device:cuda
[2024-03-27 15:52:39.356] [INFO]: training loss: epoch:0, step:314750, loss:2.431814670562744, device:cuda
[2024-03-27 15:52:49.349] [INFO]: training loss: epoch:0, step:314800, loss:3.331636667251587, device:cuda
[2024-03-27 15:52:59.001] [INFO]: training loss: epoch:0, step:314850, loss:2.8526651859283447, device:cuda
[2024-03-27 15:53:08.967] [INFO]: training loss: epoch:0, step:314900, loss:3.1620545387268066, device:cuda
[2024-03-27 15:53:18.525] [INFO]: training loss: epoch:0, step:314950, loss:2.547165870666504, device:cuda
[2024-03-27 15:53:28.381] [INFO]: training loss: epoch:0, step:315000, loss:3.0942931175231934, device:cuda
[2024-03-27 15:53:38.355] [INFO]: training loss: epoch:0, step:315050, loss:2.8474066257476807, device:cuda
[2024-03-27 15:53:48.434] [INFO]: training loss: epoch:0, step:315100, loss:2.9034643173217773, device:cuda
[2024-03-27 15:53:58.117] [INFO]: training loss: epoch:0, step:315150, loss:2.5270774364471436, device:cuda
[2024-03-27 15:54:08.623] [INFO]: training loss: epoch:0, step:315200, loss:3.1894428730010986, device:cuda
[2024-03-27 15:54:18.216] [INFO]: training loss: epoch:0, step:315250, loss:2.1915714740753174, device:cuda
[2024-03-27 15:54:28.647] [INFO]: training loss: epoch:0, step:315300, loss:2.484707832336426, device:cuda
[2024-03-27 15:54:38.246] [INFO]: training loss: epoch:0, step:315350, loss:2.7267980575561523, device:cuda
[2024-03-27 15:54:47.630] [INFO]: training loss: epoch:0, step:315400, loss:2.5802669525146484, device:cuda
[2024-03-27 15:54:57.241] [INFO]: training loss: epoch:0, step:315450, loss:3.0302751064300537, device:cuda
[2024-03-27 15:55:06.929] [INFO]: training loss: epoch:0, step:315500, loss:3.208523988723755, device:cuda
[2024-03-27 15:55:17.438] [INFO]: training loss: epoch:0, step:315550, loss:2.592827081680298, device:cuda
[2024-03-27 15:55:27.466] [INFO]: training loss: epoch:0, step:315600, loss:2.9518823623657227, device:cuda
[2024-03-27 15:55:36.954] [INFO]: training loss: epoch:0, step:315650, loss:2.8038716316223145, device:cuda
[2024-03-27 15:55:46.791] [INFO]: training loss: epoch:0, step:315700, loss:2.423503875732422, device:cuda
[2024-03-27 15:55:56.484] [INFO]: training loss: epoch:0, step:315750, loss:2.807953119277954, device:cuda
[2024-03-27 15:56:06.973] [INFO]: training loss: epoch:0, step:315800, loss:2.5575578212738037, device:cuda
[2024-03-27 15:56:16.772] [INFO]: training loss: epoch:0, step:315850, loss:2.686652183532715, device:cuda
[2024-03-27 15:56:26.759] [INFO]: training loss: epoch:0, step:315900, loss:2.730060338973999, device:cuda
[2024-03-27 15:56:37.345] [INFO]: training loss: epoch:0, step:315950, loss:2.8489651679992676, device:cuda
[2024-03-27 15:56:47.104] [INFO]: training loss: epoch:0, step:316000, loss:2.396575689315796, device:cuda
[2024-03-27 15:56:57.308] [INFO]: training loss: epoch:0, step:316050, loss:2.8016598224639893, device:cuda
[2024-03-27 15:57:07.771] [INFO]: training loss: epoch:0, step:316100, loss:3.126880645751953, device:cuda
[2024-03-27 15:57:17.956] [INFO]: training loss: epoch:0, step:316150, loss:2.8093340396881104, device:cuda
[2024-03-27 15:57:27.708] [INFO]: training loss: epoch:0, step:316200, loss:2.889200448989868, device:cuda
[2024-03-27 15:57:36.990] [INFO]: training loss: epoch:0, step:316250, loss:3.3673086166381836, device:cuda
[2024-03-27 15:57:46.612] [INFO]: training loss: epoch:0, step:316300, loss:3.0618114471435547, device:cuda
[2024-03-27 15:57:56.542] [INFO]: training loss: epoch:0, step:316350, loss:2.7371973991394043, device:cuda
[2024-03-27 15:58:06.512] [INFO]: training loss: epoch:0, step:316400, loss:2.2778842449188232, device:cuda
[2024-03-27 15:58:16.564] [INFO]: training loss: epoch:0, step:316450, loss:2.526242256164551, device:cuda
[2024-03-27 15:58:26.635] [INFO]: training loss: epoch:0, step:316500, loss:2.7299604415893555, device:cuda
[2024-03-27 15:58:36.652] [INFO]: training loss: epoch:0, step:316550, loss:2.254340171813965, device:cuda
[2024-03-27 15:58:46.062] [INFO]: training loss: epoch:0, step:316600, loss:2.9541096687316895, device:cuda
[2024-03-27 15:58:55.382] [INFO]: training loss: epoch:0, step:316650, loss:3.308541774749756, device:cuda
[2024-03-27 15:59:05.354] [INFO]: training loss: epoch:0, step:316700, loss:2.615631580352783, device:cuda
[2024-03-27 15:59:15.145] [INFO]: training loss: epoch:0, step:316750, loss:3.3170418739318848, device:cuda
[2024-03-27 15:59:24.342] [INFO]: training loss: epoch:0, step:316800, loss:2.2611982822418213, device:cuda
[2024-03-27 15:59:34.141] [INFO]: training loss: epoch:0, step:316850, loss:2.3254287242889404, device:cuda
[2024-03-27 15:59:44.157] [INFO]: training loss: epoch:0, step:316900, loss:2.4619123935699463, device:cuda
[2024-03-27 15:59:53.950] [INFO]: training loss: epoch:0, step:316950, loss:2.816087245941162, device:cuda
[2024-03-27 16:00:03.298] [INFO]: training loss: epoch:0, step:317000, loss:3.344468832015991, device:cuda
[2024-03-27 16:00:14.200] [INFO]: training loss: epoch:0, step:317050, loss:3.1684281826019287, device:cuda
[2024-03-27 16:00:23.674] [INFO]: training loss: epoch:0, step:317100, loss:2.9778616428375244, device:cuda
[2024-03-27 16:00:33.452] [INFO]: training loss: epoch:0, step:317150, loss:3.0434699058532715, device:cuda
[2024-03-27 16:00:43.403] [INFO]: training loss: epoch:0, step:317200, loss:2.877657175064087, device:cuda
[2024-03-27 16:00:53.284] [INFO]: training loss: epoch:0, step:317250, loss:2.543581247329712, device:cuda
[2024-03-27 16:01:02.750] [INFO]: training loss: epoch:0, step:317300, loss:2.809650421142578, device:cuda
[2024-03-27 16:01:12.075] [INFO]: training loss: epoch:0, step:317350, loss:2.8083431720733643, device:cuda
[2024-03-27 16:01:21.314] [INFO]: training loss: epoch:0, step:317400, loss:2.8989009857177734, device:cuda
[2024-03-27 16:01:30.679] [INFO]: training loss: epoch:0, step:317450, loss:2.664752244949341, device:cuda
[2024-03-27 16:01:40.038] [INFO]: training loss: epoch:0, step:317500, loss:2.5639357566833496, device:cuda
[2024-03-27 16:01:49.422] [INFO]: training loss: epoch:0, step:317550, loss:2.9275107383728027, device:cuda
[2024-03-27 16:01:59.628] [INFO]: training loss: epoch:0, step:317600, loss:2.8815183639526367, device:cuda
[2024-03-27 16:02:09.178] [INFO]: training loss: epoch:0, step:317650, loss:2.5188751220703125, device:cuda
[2024-03-27 16:02:18.494] [INFO]: training loss: epoch:0, step:317700, loss:2.589550018310547, device:cuda
[2024-03-27 16:02:27.799] [INFO]: training loss: epoch:0, step:317750, loss:2.7746691703796387, device:cuda
[2024-03-27 16:02:38.202] [INFO]: training loss: epoch:0, step:317800, loss:2.740278959274292, device:cuda
[2024-03-27 16:02:47.807] [INFO]: training loss: epoch:0, step:317850, loss:2.9297590255737305, device:cuda
[2024-03-27 16:02:57.158] [INFO]: training loss: epoch:0, step:317900, loss:2.808091402053833, device:cuda
[2024-03-27 16:03:06.476] [INFO]: training loss: epoch:0, step:317950, loss:3.1279609203338623, device:cuda
[2024-03-27 16:03:16.388] [INFO]: training loss: epoch:0, step:318000, loss:2.8514902591705322, device:cuda
[2024-03-27 16:03:26.725] [INFO]: training loss: epoch:0, step:318050, loss:2.7522006034851074, device:cuda
[2024-03-27 16:03:36.398] [INFO]: training loss: epoch:0, step:318100, loss:2.950852155685425, device:cuda
[2024-03-27 16:03:46.034] [INFO]: training loss: epoch:0, step:318150, loss:2.8736307621002197, device:cuda
[2024-03-27 16:03:55.749] [INFO]: training loss: epoch:0, step:318200, loss:2.554532527923584, device:cuda
[2024-03-27 16:04:05.588] [INFO]: training loss: epoch:0, step:318250, loss:2.6081788539886475, device:cuda
[2024-03-27 16:04:15.288] [INFO]: training loss: epoch:0, step:318300, loss:2.934554100036621, device:cuda
[2024-03-27 16:04:24.765] [INFO]: training loss: epoch:0, step:318350, loss:2.8647680282592773, device:cuda
[2024-03-27 16:04:33.896] [INFO]: training loss: epoch:0, step:318400, loss:2.517796039581299, device:cuda
[2024-03-27 16:04:43.490] [INFO]: training loss: epoch:0, step:318450, loss:3.272946357727051, device:cuda
[2024-03-27 16:04:52.974] [INFO]: training loss: epoch:0, step:318500, loss:3.0001044273376465, device:cuda
[2024-03-27 16:05:02.179] [INFO]: training loss: epoch:0, step:318550, loss:3.4164211750030518, device:cuda
[2024-03-27 16:05:12.118] [INFO]: training loss: epoch:0, step:318600, loss:3.0788662433624268, device:cuda
